資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20240419,00654R,15,3,5506627,23.97
20240419,00654R,16,0,0,0.00
20240419,00654R,17,560,22966000,100.00
20240419,00655L,1,147,26971,0.01
20240419,00655L,2,1897,4926330,3.08
20240419,00655L,3,750,6118612,3.83
20240419,00655L,4,349,4582285,2.87
20240419,00655L,5,276,5145958,3.22
20240419,00655L,6,333,8710849,5.46
20240419,00655L,7,227,8161800,5.11
20240419,00655L,8,151,7019004,4.40
20240419,00655L,9,302,21636301,13.56
20240419,00655L,10,128,17865850,11.20
20240419,00655L,11,59,16489334,10.34
20240419,00655L,12,22,10609000,6.65
20240419,00655L,13,7,5308000,3.32
20240419,00655L,14,3,2822000,1.76
20240419,00655L,15,14,40035706,25.10
20240419,00655L,16,0,0,0.00
20240419,00655L,17,4665,159458000,100.00
20240419,00656R,1,25,3758,0.02
20240419,00656R,2,155,391000,2.46
20240419,00656R,3,38,318000,2.00
20240419,00656R,4,14,187000,1.17
20240419,00656R,5,18,330000,2.08
20240419,00656R,6,15,371000,2.33
20240419,00656R,7,4,143210,0.90
20240419,00656R,8,11,513000,3.23
20240419,00656R,9,21,1515000,9.55
20240419,00656R,10,6,757000,4.77
20240419,00656R,11,3,714000,4.50
20240419,00656R,12,4,1852988,11.68
20240419,00656R,13,1,710000,4.47
20240419,00656R,14,1,884000,5.57
20240419,00656R,15,4,7167044,45.19
20240419,00656R,16,0,0,0.00
20240419,00656R,17,320,15857000,100.00
20240419,00657,1,788,194715,1.26
20240419,00657,2,1239,2541760,16.52
20240419,00657,3,157,1277060,8.30
20240419,00657,4,50,648228,4.21
20240419,00657,5,34,646580,4.20
20240419,00657,6,20,509437,3.31
20240419,00657,7,15,533929,3.47
20240419,00657,8,6,298000,1.93
20240419,00657,9,17,1239796,8.05
20240419,00657,10,2,226000,1.46
20240419,00657,11,3,1114000,7.24
20240419,00657,12,0,0,0.00
20240419,00657,13,2,1507000,9.79
20240419,00657,14,1,958000,6.22
20240419,00657,15,2,3689495,23.98
20240419,00657,16,0,0,0.00
20240419,00657,17,2336,15384000,100.00
20240419,00657K,1,3,800,3.49
20240419,00657K,2,0,0,0.00
20240419,00657K,3,0,0,0.00
20240419,00657K,4,0,0,0.00
20240419,00657K,5,0,0,0.00
20240419,00657K,6,1,22100,96.50
20240419,00657K,7,0,0,0.00
20240419,00657K,8,0,0,0.00
20240419,00657K,9,0,0,0.00
20240419,00657K,10,0,0,0.00
20240419,00657K,11,0,0,0.00
20240419,00657K,12,0,0,0.00
20240419,00657K,13,0,0,0.00
20240419,00657K,14,0,0,0.00
20240419,00657K,15,0,0,0.00
20240419,00657K,16,0,0,0.00
20240419,00657K,17,4,22900,100.00
20240419,00660,1,212,37548,0.53
20240419,00660,2,216,387394,5.50
20240419,00660,3,35,270055,3.84
20240419,00660,4,16,203905,2.90
20240419,00660,5,8,139628,1.98
20240419,00660,6,4,102270,1.45
20240419,00660,7,2,71000,1.00
20240419,00660,8,1,46000,0.65
20240419,00660,9,3,176000,2.50
20240419,00660,10,3,493000,7.01
20240419,00660,11,3,751000,10.68
20240419,00660,12,1,473000,6.72
20240419,00660,13,2,1389200,19.75
20240419,00660,14,0,0,0.00
20240419,00660,15,2,2491000,35.42
20240419,00660,16,0,0,0.00
20240419,00660,17,508,7031000,100.00
20240419,00661,1,2840,709347,1.27
20240419,00661,2,2484,5152939,9.29
20240419,00661,3,389,3133881,5.65
20240419,00661,4,116,1502102,2.71
20240419,00661,5,78,1437120,2.59
20240419,00661,6,49,1279454,2.30
20240419,00661,7,27,1001461,1.80
20240419,00661,8,20,948203,1.71
20240419,00661,9,18,1326035,2.39
20240419,00661,10,6,845628,1.52
20240419,00661,11,8,2334000,4.21
20240419,00661,12,1,500000,0.90
20240419,00661,13,2,1294000,2.33
20240419,00661,14,2,1933000,3.48
20240419,00661,15,6,32027830,57.78
20240419,00661,16,0,0,0.00
20240419,00661,17,6046,55425000,100.00
20240419,00662,1,10603,2920307,0.92
20240419,00662,2,7170,15230963,4.85
20240419,00662,3,1476,10996883,3.50
20240419,00662,4,575,7271595,2.31
20240419,00662,5,385,6893078,2.19
20240419,00662,6,417,10394057,3.30
20240419,00662,7,235,8329891,2.65
20240419,00662,8,137,6254199,1.99
20240419,00662,9,321,22988143,7.32
20240419,00662,10,170,23756275,7.56
20240419,00662,11,77,20188005,6.42
20240419,00662,12,11,5207198,1.65
20240419,00662,13,8,5611280,1.78
20240419,00662,14,5,4384000,1.39
20240419,00662,15,22,163603126,52.09
20240419,00662,16,0,0,0.00
20240419,00662,17,21612,314029000,100.00
20240419,00663L,1,38,2650,0.20
20240419,00663L,2,39,66000,5.04
20240419,00663L,3,6,51000,3.89
20240419,00663L,4,0,0,0.00
20240419,00663L,5,0,0,0.00
20240419,00663L,6,1,30000,2.29
20240419,00663L,7,0,0,0.00
20240419,00663L,8,0,0,0.00
20240419,00663L,9,1,93000,7.10
20240419,00663L,10,1,138000,10.54
20240419,00663L,11,1,372000,28.41
20240419,00663L,12,1,556350,42.50
20240419,00663L,13,0,0,0.00
20240419,00663L,14,0,0,0.00
20240419,00663L,15,0,0,0.00
20240419,00663L,16,0,0,0.00
20240419,00663L,17,88,1309000,100.00
20240419,00664R,1,72,11669,0.00
20240419,00664R,2,1344,3670500,0.84
20240419,00664R,3,705,6106418,1.41
20240419,00664R,4,345,4601873,1.06
20240419,00664R,5,387,7412980,1.71
20240419,00664R,6,361,9599339,2.21
20240419,00664R,7,269,9935040,2.29
20240419,00664R,8,231,10970000,2.53
20240419,00664R,9,539,40598768,9.38
20240419,00664R,10,333,49139799,11.35
20240419,00664R,11,200,56802182,13.13
20240419,00664R,12,69,33731000,7.79
20240419,00664R,13,46,31623000,7.31
20240419,00664R,14,16,14139000,3.26
20240419,00664R,15,60,154233432,35.65
20240419,00664R,16,0,0,0.00
20240419,00664R,17,4977,432575000,100.00
20240419,00665L,1,156,34320,0.00
20240419,00665L,2,2093,5832896,0.66
20240419,00665L,3,1262,10812178,1.24
20240419,00665L,4,589,7864503,0.90
20240419,00665L,5,639,12203409,1.40
20240419,00665L,6,716,19059019,2.18
20240419,00665L,7,486,17928283,2.05
20240419,00665L,8,403,19131965,2.19
20240419,00665L,9,943,72498550,8.31
20240419,00665L,10,697,103140777,11.83
20240419,00665L,11,336,95801000,10.99
20240419,00665L,12,137,66899000,7.67
20240419,00665L,13,52,35958000,4.12
20240419,00665L,14,36,33698000,3.86
20240419,00665L,15,106,370603100,42.52
20240419,00665L,16,0,0,0.00
20240419,00665L,17,8651,871465000,100.00
20240419,00666R,1,18,950,0.01
20240419,00666R,2,33,66209,0.81
20240419,00666R,3,11,89000,1.09
20240419,00666R,4,6,87000,1.07
20240419,00666R,5,4,72000,0.88
20240419,00666R,6,6,144338,1.77
20240419,00666R,7,4,140417,1.72
20240419,00666R,8,3,133000,1.63
20240419,00666R,9,1,100000,1.23
20240419,00666R,10,2,299000,3.68
20240419,00666R,11,3,837000,10.30
20240419,00666R,12,0,0,0.00
20240419,00666R,13,1,775054,9.54
20240419,00666R,14,0,0,0.00
20240419,00666R,15,3,5380032,66.22
20240419,00666R,16,0,0,0.00
20240419,00666R,17,95,8124000,100.00
20240419,00668,1,598,129892,2.38
20240419,00668,2,690,1310321,24.02
20240419,00668,3,78,586546,10.75
20240419,00668,4,15,187110,3.43
20240419,00668,5,9,159987,2.93
20240419,00668,6,10,239000,4.38
20240419,00668,7,5,170400,3.12
20240419,00668,8,5,235238,4.31
20240419,00668,9,4,278000,5.09
20240419,00668,10,7,958625,17.57
20240419,00668,11,3,678881,12.44
20240419,00668,12,1,519000,9.51
20240419,00668,13,0,0,0.00
20240419,00668,14,0,0,0.00
20240419,00668,15,0,0,0.00
20240419,00668,16,0,0,0.00
20240419,00668,17,1425,5453000,100.00
20240419,00668K,1,1,500,4.76
20240419,00668K,2,1,1700,16.19
20240419,00668K,3,1,8300,79.04
20240419,00668K,4,0,0,0.00
20240419,00668K,5,0,0,0.00
20240419,00668K,6,0,0,0.00
20240419,00668K,7,0,0,0.00
20240419,00668K,8,0,0,0.00
20240419,00668K,9,0,0,0.00
20240419,00668K,10,0,0,0.00
20240419,00668K,11,0,0,0.00
20240419,00668K,12,0,0,0.00
20240419,00668K,13,0,0,0.00
20240419,00668K,14,0,0,0.00
20240419,00668K,15,0,0,0.00
20240419,00668K,16,0,0,0.00
20240419,00668K,17,3,10500,100.00
20240419,00669R,1,75,13486,0.00
20240419,00669R,2,1306,3516323,1.27
20240419,00669R,3,629,5427244,1.96
20240419,00669R,4,274,3621300,1.31
20240419,00669R,5,261,4973950,1.80
20240419,00669R,6,281,7406506,2.68
20240419,00669R,7,165,6082006,2.20
20240419,00669R,8,184,8778413,3.17
20240419,00669R,9,374,27718108,10.03
20240419,00669R,10,236,34816440,12.60
20240419,00669R,11,103,29177000,10.56
20240419,00669R,12,28,13806000,5.00
20240419,00669R,13,12,8498000,3.07
20240419,00669R,14,6,5818000,2.10
20240419,00669R,15,31,116464224,42.17
20240419,00669R,16,0,0,0.00
20240419,00669R,17,3965,276117000,100.00
20240419,00670L,1,2058,468055,0.88
20240419,00670L,2,2363,5333387,10.03
20240419,00670L,3,582,4420982,8.31
20240419,00670L,4,255,3216255,6.05
20240419,00670L,5,161,2876000,5.41
20240419,00670L,6,159,3974316,7.47
20240419,00670L,7,82,2890897,5.43
20240419,00670L,8,60,2736984,5.15
20240419,00670L,9,89,6127724,11.53
20240419,00670L,10,38,5257777,9.89
20240419,00670L,11,19,5226968,9.83
20240419,00670L,12,6,2944000,5.53
20240419,00670L,13,3,2071735,3.89
20240419,00670L,14,1,895000,1.68
20240419,00670L,15,3,4704920,8.85
20240419,00670L,16,0,0,0.00
20240419,00670L,17,5879,53145000,100.00
20240419,00671R,1,78,16987,0.00
20240419,00671R,2,1013,2755280,0.68
20240419,00671R,3,554,4742589,1.17
20240419,00671R,4,240,3234477,0.80
20240419,00671R,5,266,5096050,1.26
20240419,00671R,6,317,8479399,2.09
20240419,00671R,7,198,7289583,1.80
20240419,00671R,8,156,7423005,1.83
20240419,00671R,9,429,33005000,8.17
20240419,00671R,10,293,43129850,10.67
20240419,00671R,11,177,51337000,12.71
20240419,00671R,12,77,38943000,9.64
20240419,00671R,13,22,15337000,3.79
20240419,00671R,14,19,17736000,4.39
20240419,00671R,15,60,165358780,40.94
20240419,00671R,16,0,0,0.00
20240419,00671R,17,3899,403884000,100.00
20240419,00673R,1,183,38378,0.00
20240419,00673R,2,2427,7017966,0.70
20240419,00673R,3,1678,14244483,1.42
20240419,00673R,4,780,10379496,1.03
20240419,00673R,5,803,15227804,1.52
20240419,00673R,6,918,24403539,2.44
20240419,00673R,7,555,20503983,2.05
20240419,00673R,8,482,22906555,2.29
20240419,00673R,9,1110,83900702,8.39
20240419,00673R,10,733,107973830,10.80
20240419,00673R,11,386,111103018,11.11
20240419,00673R,12,110,54866336,5.48
20240419,00673R,13,60,42852000,4.28
20240419,00673R,14,33,30223000,3.02
20240419,00673R,15,88,454061910,45.41
20240419,00673R,16,0,0,0.00
20240419,00673R,17,10346,999703000,100.00
20240419,00674R,1,82,14336,0.02
20240419,00674R,2,602,1561210,3.17
20240419,00674R,3,289,2381948,4.85
20240419,00674R,4,89,1155460,2.35
20240419,00674R,5,126,2371663,4.82
20240419,00674R,6,123,3265001,6.64
20240419,00674R,7,62,2257000,4.59
20240419,00674R,8,48,2235000,4.55
20240419,00674R,9,85,6090000,12.40
20240419,00674R,10,50,7223000,14.70
20240419,00674R,11,16,4237000,8.62
20240419,00674R,12,5,2694000,5.48
20240419,00674R,13,4,2854993,5.81
20240419,00674R,14,4,3585389,7.30
20240419,00674R,15,4,7177000,14.61
20240419,00674R,16,0,0,0.00
20240419,00674R,17,1589,49103000,100.00
20240419,00675L,1,2300,645351,0.99
20240419,00675L,2,3791,8705459,13.43
20240419,00675L,3,1010,7637025,11.78
20240419,00675L,4,404,5129368,7.91
20240419,00675L,5,231,4166048,6.43
20240419,00675L,6,238,5888959,9.08
20240419,00675L,7,106,3734929,5.76
20240419,00675L,8,65,2904183,4.48
20240419,00675L,9,103,6869032,10.60
20240419,00675L,10,33,4522115,6.98
20240419,00675L,11,9,2685000,4.14
20240419,00675L,12,2,914000,1.41
20240419,00675L,13,0,0,0.00
20240419,00675L,14,2,1713000,2.64
20240419,00675L,15,3,9271531,14.31
20240419,00675L,16,0,0,0.00
20240419,00675L,17,8297,64786000,100.00
20240419,00676R,1,79,12967,0.00
20240419,00676R,2,1011,2835417,0.62
20240419,00676R,3,623,5463704,1.21
20240419,00676R,4,229,3066750,0.68
20240419,00676R,5,306,5890971,1.30
20240419,00676R,6,329,8768109,1.94
20240419,00676R,7,197,7284471,1.61
20240419,00676R,8,213,10120592,2.24
20240419,00676R,9,512,39436786,8.75
20240419,00676R,10,334,49195863,10.92
20240419,00676R,11,252,71639999,15.90
20240419,00676R,12,73,36946000,8.20
20240419,00676R,13,26,18409000,4.08
20240419,00676R,14,25,22960000,5.09
20240419,00676R,15,63,168480371,37.39
20240419,00676R,16,0,0,0.00
20240419,00676R,17,4272,450511000,100.00
20240419,00678,1,522,122319,1.44
20240419,00678,2,962,1944395,23.01
20240419,00678,3,105,797405,9.43
20240419,00678,4,32,402599,4.76
20240419,00678,5,14,250142,2.96
20240419,00678,6,15,390151,4.61
20240419,00678,7,1,36000,0.42
20240419,00678,8,3,137000,1.62
20240419,00678,9,4,383000,4.53
20240419,00678,10,3,475000,5.62
20240419,00678,11,4,1250659,14.80
20240419,00678,12,2,1022008,12.09
20240419,00678,13,0,0,0.00
20240419,00678,14,0,0,0.00
20240419,00678,15,1,1237322,14.64
20240419,00678,16,0,0,0.00
20240419,00678,17,1668,8448000,100.00
20240419,00679B,1,28130,9356462,0.13
20240419,00679B,2,144192,356196413,5.08
20240419,00679B,3,51473,417493086,5.96
20240419,00679B,4,22603,292909827,4.18
20240419,00679B,5,17087,316213776,4.51
20240419,00679B,6,17441,451452086,6.44
20240419,00679B,7,9805,351586930,5.02
20240419,00679B,8,6450,300700813,4.29
20240419,00679B,9,11734,845303075,12.07
20240419,00679B,10,4441,620875199,8.87
20240419,00679B,11,1415,390847509,5.58
20240419,00679B,12,287,139909731,1.99
20240419,00679B,13,105,74174480,1.05
20240419,00679B,14,62,56826000,0.81
20240419,00679B,15,152,2375846613,33.94
20240419,00679B,16,0,0,0.00
20240419,00679B,17,315377,6999692000,100.00
20240419,00680L,1,706,243418,0.00
20240419,00680L,2,10940,31506002,1.03
20240419,00680L,3,6771,56815626,1.87
20240419,00680L,4,3514,46294702,1.52
20240419,00680L,5,3353,63110138,2.08
20240419,00680L,6,3871,102061887,3.36
20240419,00680L,7,2325,85102225,2.80
20240419,00680L,8,1889,89086725,2.93
20240419,00680L,9,4346,324498650,10.70
20240419,00680L,10,2599,378836746,12.49
20240419,00680L,11,1269,362606092,11.95
20240419,00680L,12,442,220440784,7.27
20240419,00680L,13,207,144740000,4.77
20240419,00680L,14,97,88370000,2.91
20240419,00680L,15,266,1038363005,34.24
20240419,00680L,16,0,0,0.00
20240419,00680L,17,42595,3032076000,100.00
20240419,00681R,1,32,4094,0.01
20240419,00681R,2,97,221021,0.97
20240419,00681R,3,24,201000,0.88
20240419,00681R,4,6,77000,0.34
20240419,00681R,5,12,224000,0.99
20240419,00681R,6,6,165000,0.73
20240419,00681R,7,1,34000,0.15
20240419,00681R,8,6,295000,1.30
20240419,00681R,9,3,270000,1.19
20240419,00681R,10,2,266000,1.17
20240419,00681R,11,1,303000,1.34
20240419,00681R,12,1,543000,2.40
20240419,00681R,13,0,0,0.00
20240419,00681R,14,1,967000,4.27
20240419,00681R,15,3,19023885,84.19
20240419,00681R,16,0,0,0.00
20240419,00681R,17,195,22594000,100.00
20240419,00682U,1,114,14386,0.25
20240419,00682U,2,250,523832,9.28
20240419,00682U,3,39,327034,5.79
20240419,00682U,4,14,181936,3.22
20240419,00682U,5,3,56000,0.99
20240419,00682U,6,9,219007,3.88
20240419,00682U,7,3,110000,1.94
20240419,00682U,8,1,50000,0.88
20240419,00682U,9,3,184000,3.26
20240419,00682U,10,5,826753,14.64
20240419,00682U,11,1,223000,3.95
20240419,00682U,12,2,1014756,17.97
20240419,00682U,13,1,625296,11.07
20240419,00682U,14,0,0,0.00
20240419,00682U,15,1,1288000,22.82
20240419,00682U,16,0,0,0.00
20240419,00682U,17,446,5644000,100.00
20240419,00683L,1,75,4283,0.02
20240419,00683L,2,307,788541,3.85
20240419,00683L,3,91,754000,3.68
20240419,00683L,4,47,601000,2.94
20240419,00683L,5,34,623000,3.04
20240419,00683L,6,29,737000,3.60
20240419,00683L,7,24,880000,4.30
20240419,00683L,8,17,791000,3.87
20240419,00683L,9,26,1817000,8.89
20240419,00683L,10,19,2784907,13.62
20240419,00683L,11,5,1301509,6.36
20240419,00683L,12,2,1106000,5.41
20240419,00683L,13,2,1276000,6.24
20240419,00683L,14,1,977000,4.78
20240419,00683L,15,3,5992760,29.32
20240419,00683L,16,0,0,0.00
20240419,00683L,17,682,20434000,100.00
20240419,00684R,1,11,1296,0.01
20240419,00684R,2,58,119013,1.77
20240419,00684R,3,22,187000,2.79
20240419,00684R,4,2,26000,0.38
20240419,00684R,5,1,20000,0.29
20240419,00684R,6,3,78000,1.16
20240419,00684R,7,0,0,0.00
20240419,00684R,8,0,0,0.00
20240419,00684R,9,3,185016,2.76
20240419,00684R,10,2,371000,5.54
20240419,00684R,11,1,399000,5.96
20240419,00684R,12,2,1086026,16.23
20240419,00684R,13,1,618649,9.25
20240419,00684R,14,0,0,0.00
20240419,00684R,15,2,3597000,53.78
20240419,00684R,16,0,0,0.00
20240419,00684R,17,108,6688000,100.00
20240419,00685L,1,151,34213,0.51
20240419,00685L,2,430,913952,13.76
20240419,00685L,3,95,740817,11.15
20240419,00685L,4,32,407609,6.13
20240419,00685L,5,17,309576,4.66
20240419,00685L,6,8,190000,2.86
20240419,00685L,7,7,240414,3.62
20240419,00685L,8,4,175000,2.63
20240419,00685L,9,11,785000,11.82
20240419,00685L,10,3,386921,5.82
20240419,00685L,11,1,364000,5.48
20240419,00685L,12,0,0,0.00
20240419,00685L,13,0,0,0.00
20240419,00685L,14,1,997769,15.02
20240419,00685L,15,1,1093729,16.47
20240419,00685L,16,0,0,0.00
20240419,00685L,17,761,6639000,100.00
20240419,00686R,1,16,2380,0.00
20240419,00686R,2,266,674856,1.57
20240419,00686R,3,110,981000,2.29
20240419,00686R,4,53,720980,1.68
20240419,00686R,5,50,957000,2.23
20240419,00686R,6,49,1307000,3.05
20240419,00686R,7,34,1252000,2.92
20240419,00686R,8,32,1515000,3.54
20240419,00686R,9,69,5510000,12.88
20240419,00686R,10,25,3601556,8.41
20240419,00686R,11,21,5595000,13.07
20240419,00686R,12,6,3024000,7.06
20240419,00686R,13,0,0,0.00
20240419,00686R,14,2,1960000,4.58
20240419,00686R,15,5,15675228,36.64
20240419,00686R,16,0,0,0.00
20240419,00686R,17,738,42776000,100.00
20240419,00687B,1,15560,5166335,0.10
20240419,00687B,2,96962,239992445,4.86
20240419,00687B,3,34583,283377559,5.74
20240419,00687B,4,15175,197941482,4.01
20240419,00687B,5,11791,218743672,4.43
20240419,00687B,6,12211,317975706,6.44
20240419,00687B,7,6975,249775824,5.06
20240419,00687B,8,4547,212806016,4.31
20240419,00687B,9,8624,627115371,12.71
20240419,00687B,10,3653,512238377,10.38
20240419,00687B,11,1273,355263019,7.20
20240419,00687B,12,277,134836748,2.73
20240419,00687B,13,123,86064000,1.74
20240419,00687B,14,68,61883003,1.25
20240419,00687B,15,132,1429607443,28.98
20240419,00687B,16,0,0,0.00
20240419,00687B,17,211954,4932787000,100.00
20240419,00688L,1,324,113919,0.00
20240419,00688L,2,5244,15147655,1.19
20240419,00688L,3,3356,28288420,2.23
20240419,00688L,4,1707,22542651,1.77
20240419,00688L,5,1664,31262195,2.46
20240419,00688L,6,1815,47863435,3.77
20240419,00688L,7,1027,37283653,2.94
20240419,00688L,8,869,40852082,3.22
20240419,00688L,9,1963,147734896,11.65
20240419,00688L,10,1035,149057793,11.76
20240419,00688L,11,549,155008379,12.23
20240419,00688L,12,168,81835300,6.45
20240419,00688L,13,74,50558001,3.99
20240419,00688L,14,44,39830888,3.14
20240419,00688L,15,109,419735733,33.12
20240419,00688L,16,0,0,0.00
20240419,00688L,17,19948,1267115000,100.00
20240419,00689R,1,14,964,0.00
20240419,00689R,2,29,57000,0.47
20240419,00689R,3,3,23000,0.19
20240419,00689R,4,0,0,0.00
20240419,00689R,5,0,0,0.00
20240419,00689R,6,1,21000,0.17
20240419,00689R,7,2,73000,0.61
20240419,00689R,8,0,0,0.00
20240419,00689R,9,2,138000,1.16
20240419,00689R,10,0,0,0.00
20240419,00689R,11,2,625590,5.26
20240419,00689R,12,0,0,0.00
20240419,00689R,13,1,723000,6.08
20240419,00689R,14,0,0,0.00
20240419,00689R,15,2,10227446,86.02
20240419,00689R,16,0,0,0.00
20240419,00689R,17,56,11889000,100.00
20240419,00690,1,1619,408673,0.91
20240419,00690,2,6122,12720418,28.37
20240419,00690,3,889,7315317,16.31
20240419,00690,4,260,3345045,7.46
20240419,00690,5,179,3316406,7.39
20240419,00690,6,127,3338093,7.44
20240419,00690,7,39,1391617,3.10
20240419,00690,8,27,1288218,2.87
20240419,00690,9,45,3249860,7.24
20240419,00690,10,14,1861943,4.15
20240419,00690,11,5,1309405,2.92
20240419,00690,12,4,1809055,4.03
20240419,00690,13,1,800000,1.78
20240419,00690,14,3,2675950,5.96
20240419,00690,15,0,0,0.00
20240419,00690,16,0,0,0.00
20240419,00690,17,9334,44830000,100.00
20240419,00692,1,24419,8736987,1.33
20240419,00692,2,51256,117180632,17.93
20240419,00692,3,12829,95233682,14.57
20240419,00692,4,4669,57953046,8.87
20240419,00692,5,2371,42013743,6.43
20240419,00692,6,2099,52048308,7.96
20240419,00692,7,790,27592738,4.22
20240419,00692,8,467,21338425,3.26
20240419,00692,9,727,49631741,7.59
20240419,00692,10,171,22757921,3.48
20240419,00692,11,46,12838904,1.96
20240419,00692,12,14,7067920,1.08
